Koefisien Variasi Harga Tingkat Produsen Tahun 2022-2024,,,,,
,,,,,
Kode Wilayah,Provinsi,Komoditas,Tahun,Bulan,Koefisien Variasi
11,Aceh,Cabai Rawit Merah Tk. Petani,2022,Mei,
51,Bali,Cabai Rawit Merah Tk. Petani,2022,Mei,"33,77%"
36,Banten,Cabai Rawit Merah Tk. Petani,2022,Mei,
17,Bengkulu,Cabai Rawit Merah Tk. Petani,2022,Mei,
34,D.I Yogyakarta,Cabai Rawit Merah Tk. Petani,2022,Mei,"33,33%"
75,Gorontalo,Cabai Rawit Merah Tk. Petani,2022,Mei,
15,Jambi,Cabai Rawit Merah Tk. Petani,2022,Mei,"0,00%"
32,Jawa Barat,Cabai Rawit Merah Tk. Petani,2022,Mei,"25,60%"
33,Jawa Tengah,Cabai Rawit Merah Tk. Petani,2022,Mei,"38,18%"
35,Jawa Timur,Cabai Rawit Merah Tk. Petani,2022,Mei,"40,58%"
61,Kalimantan Barat,Cabai Rawit Merah Tk. Petani,2022,Mei,
63,Kalimantan Selatan,Cabai Rawit Merah Tk. Petani,2022,Mei,
62,Kalimantan Tengah,Cabai Rawit Merah Tk. Petani,2022,Mei,
64,Kalimantan Timur,Cabai Rawit Merah Tk. Petani,2022,Mei,
18,Lampung,Cabai Rawit Merah Tk. Petani,2022,Mei,
52,Nusa Tenggara Barat,Cabai Rawit Merah Tk. Petani,2022,Mei,"25,38%"
53,Nusa Tenggara Timur,Cabai Rawit Merah Tk. Petani,2022,Mei,
14,Riau,Cabai Rawit Merah Tk. Petani,2022,Mei,
76,Sulawesi Barat,Cabai Rawit Merah Tk. Petani,2022,Mei,
73,Sulawesi Selatan,Cabai Rawit Merah Tk. Petani,2022,Mei,"48,39%"
72,Sulawesi Tengah,Cabai Rawit Merah Tk. Petani,2022,Mei,"45,35%"
74,Sulawesi Tenggara,Cabai Rawit Merah Tk. Petani,2022,Mei,
71,Sulawesi Utara,Cabai Rawit Merah Tk. Petani,2022,Mei,"20,42%"
13,Sumatera Barat,Cabai Rawit Merah Tk. Petani,2022,Mei,
16,Sumatera Selatan,Cabai Rawit Merah Tk. Petani,2022,Mei,
12,Sumatera Utara,Cabai Rawit Merah Tk. Petani,2022,Mei,
11,Aceh,Cabai Rawit Merah Tk. Petani,2022,Juni,
51,Bali,Cabai Rawit Merah Tk. Petani,2022,Juni,"19,37%"
36,Banten,Cabai Rawit Merah Tk. Petani,2022,Juni,
17,Bengkulu,Cabai Rawit Merah Tk. Petani,2022,Juni,
34,D.I Yogyakarta,Cabai Rawit Merah Tk. Petani,2022,Juni,"19,71%"
75,Gorontalo,Cabai Rawit Merah Tk. Petani,2022,Juni,
15,Jambi,Cabai Rawit Merah Tk. Petani,2022,Juni,
32,Jawa Barat,Cabai Rawit Merah Tk. Petani,2022,Juni,"18,34%"
33,Jawa Tengah,Cabai Rawit Merah Tk. Petani,2022,Juni,"22,11%"
35,Jawa Timur,Cabai Rawit Merah Tk. Petani,2022,Juni,"31,51%"
61,Kalimantan Barat,Cabai Rawit Merah Tk. Petani,2022,Juni,
63,Kalimantan Selatan,Cabai Rawit Merah Tk. Petani,2022,Juni,
62,Kalimantan Tengah,Cabai Rawit Merah Tk. Petani,2022,Juni,
64,Kalimantan Timur,Cabai Rawit Merah Tk. Petani,2022,Juni,
18,Lampung,Cabai Rawit Merah Tk. Petani,2022,Juni,
52,Nusa Tenggara Barat,Cabai Rawit Merah Tk. Petani,2022,Juni,"24,17%"
53,Nusa Tenggara Timur,Cabai Rawit Merah Tk. Petani,2022,Juni,
14,Riau,Cabai Rawit Merah Tk. Petani,2022,Juni,
76,Sulawesi Barat,Cabai Rawit Merah Tk. Petani,2022,Juni,
73,Sulawesi Selatan,Cabai Rawit Merah Tk. Petani,2022,Juni,"41,15%"
72,Sulawesi Tengah,Cabai Rawit Merah Tk. Petani,2022,Juni,"48,55%"
74,Sulawesi Tenggara,Cabai Rawit Merah Tk. Petani,2022,Juni,
71,Sulawesi Utara,Cabai Rawit Merah Tk. Petani,2022,Juni,"20,62%"
13,Sumatera Barat,Cabai Rawit Merah Tk. Petani,2022,Juni,
16,Sumatera Selatan,Cabai Rawit Merah Tk. Petani,2022,Juni,
12,Sumatera Utara,Cabai Rawit Merah Tk. Petani,2022,Juni,
11,Aceh,Cabai Rawit Merah Tk. Petani,2022,Juli,
51,Bali,Cabai Rawit Merah Tk. Petani,2022,Juli,"16,58%"
36,Banten,Cabai Rawit Merah Tk. Petani,2022,Juli,
17,Bengkulu,Cabai Rawit Merah Tk. Petani,2022,Juli,
34,D.I Yogyakarta,Cabai Rawit Merah Tk. Petani,2022,Juli,"17,71%"
75,Gorontalo,Cabai Rawit Merah Tk. Petani,2022,Juli,
15,Jambi,Cabai Rawit Merah Tk. Petani,2022,Juli,
32,Jawa Barat,Cabai Rawit Merah Tk. Petani,2022,Juli,"24,03%"
33,Jawa Tengah,Cabai Rawit Merah Tk. Petani,2022,Juli,"25,86%"
35,Jawa Timur,Cabai Rawit Merah Tk. Petani,2022,Juli,"25,39%"
61,Kalimantan Barat,Cabai Rawit Merah Tk. Petani,2022,Juli,
63,Kalimantan Selatan,Cabai Rawit Merah Tk. Petani,2022,Juli,
62,Kalimantan Tengah,Cabai Rawit Merah Tk. Petani,2022,Juli,
64,Kalimantan Timur,Cabai Rawit Merah Tk. Petani,2022,Juli,
18,Lampung,Cabai Rawit Merah Tk. Petani,2022,Juli,
52,Nusa Tenggara Barat,Cabai Rawit Merah Tk. Petani,2022,Juli,"20,75%"
53,Nusa Tenggara Timur,Cabai Rawit Merah Tk. Petani,2022,Juli,
14,Riau,Cabai Rawit Merah Tk. Petani,2022,Juli,
76,Sulawesi Barat,Cabai Rawit Merah Tk. Petani,2022,Juli,
73,Sulawesi Selatan,Cabai Rawit Merah Tk. Petani,2022,Juli,"23,35%"
72,Sulawesi Tengah,Cabai Rawit Merah Tk. Petani,2022,Juli,"27,94%"
74,Sulawesi Tenggara,Cabai Rawit Merah Tk. Petani,2022,Juli,
71,Sulawesi Utara,Cabai Rawit Merah Tk. Petani,2022,Juli,"19,61%"
13,Sumatera Barat,Cabai Rawit Merah Tk. Petani,2022,Juli,
16,Sumatera Selatan,Cabai Rawit Merah Tk. Petani,2022,Juli,
12,Sumatera Utara,Cabai Rawit Merah Tk. Petani,2022,Juli,
11,Aceh,Cabai Rawit Merah Tk. Petani,2022,Agustus,
51,Bali,Cabai Rawit Merah Tk. Petani,2022,Agustus,"28,34%"
36,Banten,Cabai Rawit Merah Tk. Petani,2022,Agustus,"0,00%"
17,Bengkulu,Cabai Rawit Merah Tk. Petani,2022,Agustus,
34,D.I Yogyakarta,Cabai Rawit Merah Tk. Petani,2022,Agustus,"34,16%"
75,Gorontalo,Cabai Rawit Merah Tk. Petani,2022,Agustus,
15,Jambi,Cabai Rawit Merah Tk. Petani,2022,Agustus,
32,Jawa Barat,Cabai Rawit Merah Tk. Petani,2022,Agustus,"16,10%"
33,Jawa Tengah,Cabai Rawit Merah Tk. Petani,2022,Agustus,"32,50%"
35,Jawa Timur,Cabai Rawit Merah Tk. Petani,2022,Agustus,"30,78%"
61,Kalimantan Barat,Cabai Rawit Merah Tk. Petani,2022,Agustus,
63,Kalimantan Selatan,Cabai Rawit Merah Tk. Petani,2022,Agustus,"8,45%"
62,Kalimantan Tengah,Cabai Rawit Merah Tk. Petani,2022,Agustus,
64,Kalimantan Timur,Cabai Rawit Merah Tk. Petani,2022,Agustus,
18,Lampung,Cabai Rawit Merah Tk. Petani,2022,Agustus,
52,Nusa Tenggara Barat,Cabai Rawit Merah Tk. Petani,2022,Agustus,"31,24%"
53,Nusa Tenggara Timur,Cabai Rawit Merah Tk. Petani,2022,Agustus,
14,Riau,Cabai Rawit Merah Tk. Petani,2022,Agustus,
76,Sulawesi Barat,Cabai Rawit Merah Tk. Petani,2022,Agustus,
73,Sulawesi Selatan,Cabai Rawit Merah Tk. Petani,2022,Agustus,"19,89%"
72,Sulawesi Tengah,Cabai Rawit Merah Tk. Petani,2022,Agustus,"27,73%"
74,Sulawesi Tenggara,Cabai Rawit Merah Tk. Petani,2022,Agustus,
71,Sulawesi Utara,Cabai Rawit Merah Tk. Petani,2022,Agustus,"15,34%"
13,Sumatera Barat,Cabai Rawit Merah Tk. Petani,2022,Agustus,
16,Sumatera Selatan,Cabai Rawit Merah Tk. Petani,2022,Agustus,
12,Sumatera Utara,Cabai Rawit Merah Tk. Petani,2022,Agustus,
11,Aceh,Cabai Rawit Merah Tk. Petani,2022,September,"30,07%"
51,Bali,Cabai Rawit Merah Tk. Petani,2022,September,"24,39%"
36,Banten,Cabai Rawit Merah Tk. Petani,2022,September,"27,44%"
17,Bengkulu,Cabai Rawit Merah Tk. Petani,2022,September,
34,D.I Yogyakarta,Cabai Rawit Merah Tk. Petani,2022,September,"21,33%"
75,Gorontalo,Cabai Rawit Merah Tk. Petani,2022,September,
15,Jambi,Cabai Rawit Merah Tk. Petani,2022,September,"20,20%"
32,Jawa Barat,Cabai Rawit Merah Tk. Petani,2022,September,"15,51%"
33,Jawa Tengah,Cabai Rawit Merah Tk. Petani,2022,September,"19,96%"
35,Jawa Timur,Cabai Rawit Merah Tk. Petani,2022,September,"19,96%"
61,Kalimantan Barat,Cabai Rawit Merah Tk. Petani,2022,September,
63,Kalimantan Selatan,Cabai Rawit Merah Tk. Petani,2022,September,"11,53%"
62,Kalimantan Tengah,Cabai Rawit Merah Tk. Petani,2022,September,
64,Kalimantan Timur,Cabai Rawit Merah Tk. Petani,2022,September,
18,Lampung,Cabai Rawit Merah Tk. Petani,2022,September,
52,Nusa Tenggara Barat,Cabai Rawit Merah Tk. Petani,2022,September,"24,73%"
53,Nusa Tenggara Timur,Cabai Rawit Merah Tk. Petani,2022,September,
14,Riau,Cabai Rawit Merah Tk. Petani,2022,September,
76,Sulawesi Barat,Cabai Rawit Merah Tk. Petani,2022,September,
73,Sulawesi Selatan,Cabai Rawit Merah Tk. Petani,2022,September,"16,48%"
72,Sulawesi Tengah,Cabai Rawit Merah Tk. Petani,2022,September,"29,15%"
74,Sulawesi Tenggara,Cabai Rawit Merah Tk. Petani,2022,September,
71,Sulawesi Utara,Cabai Rawit Merah Tk. Petani,2022,September,"6,96%"
13,Sumatera Barat,Cabai Rawit Merah Tk. Petani,2022,September,
16,Sumatera Selatan,Cabai Rawit Merah Tk. Petani,2022,September,
12,Sumatera Utara,Cabai Rawit Merah Tk. Petani,2022,September,
11,Aceh,Cabai Rawit Merah Tk. Petani,2022,Oktober,
51,Bali,Cabai Rawit Merah Tk. Petani,2022,Oktober,"26,98%"
36,Banten,Cabai Rawit Merah Tk. Petani,2022,Oktober,
17,Bengkulu,Cabai Rawit Merah Tk. Petani,2022,Oktober,
34,D.I Yogyakarta,Cabai Rawit Merah Tk. Petani,2022,Oktober,"26,92%"
75,Gorontalo,Cabai Rawit Merah Tk. Petani,2022,Oktober,
15,Jambi,Cabai Rawit Merah Tk. Petani,2022,Oktober,"30,85%"
32,Jawa Barat,Cabai Rawit Merah Tk. Petani,2022,Oktober,"17,46%"
33,Jawa Tengah,Cabai Rawit Merah Tk. Petani,2022,Oktober,"22,53%"
35,Jawa Timur,Cabai Rawit Merah Tk. Petani,2022,Oktober,"31,59%"
61,Kalimantan Barat,Cabai Rawit Merah Tk. Petani,2022,Oktober,
63,Kalimantan Selatan,Cabai Rawit Merah Tk. Petani,2022,Oktober,"10,45%"
62,Kalimantan Tengah,Cabai Rawit Merah Tk. Petani,2022,Oktober,
64,Kalimantan Timur,Cabai Rawit Merah Tk. Petani,2022,Oktober,
18,Lampung,Cabai Rawit Merah Tk. Petani,2022,Oktober,
52,Nusa Tenggara Barat,Cabai Rawit Merah Tk. Petani,2022,Oktober,"29,29%"
53,Nusa Tenggara Timur,Cabai Rawit Merah Tk. Petani,2022,Oktober,
14,Riau,Cabai Rawit Merah Tk. Petani,2022,Oktober,
76,Sulawesi Barat,Cabai Rawit Merah Tk. Petani,2022,Oktober,
73,Sulawesi Selatan,Cabai Rawit Merah Tk. Petani,2022,Oktober,"31,68%"
72,Sulawesi Tengah,Cabai Rawit Merah Tk. Petani,2022,Oktober,"30,79%"
74,Sulawesi Tenggara,Cabai Rawit Merah Tk. Petani,2022,Oktober,
71,Sulawesi Utara,Cabai Rawit Merah Tk. Petani,2022,Oktober,"16,69%"
13,Sumatera Barat,Cabai Rawit Merah Tk. Petani,2022,Oktober,
16,Sumatera Selatan,Cabai Rawit Merah Tk. Petani,2022,Oktober,
12,Sumatera Utara,Cabai Rawit Merah Tk. Petani,2022,Oktober,
11,Aceh,Cabai Rawit Merah Tk. Petani,2022,November,
51,Bali,Cabai Rawit Merah Tk. Petani,2022,November,"19,32%"
36,Banten,Cabai Rawit Merah Tk. Petani,2022,November,
17,Bengkulu,Cabai Rawit Merah Tk. Petani,2022,November,
34,D.I Yogyakarta,Cabai Rawit Merah Tk. Petani,2022,November,"16,56%"
75,Gorontalo,Cabai Rawit Merah Tk. Petani,2022,November,
15,Jambi,Cabai Rawit Merah Tk. Petani,2022,November,"24,78%"
32,Jawa Barat,Cabai Rawit Merah Tk. Petani,2022,November,"14,55%"
33,Jawa Tengah,Cabai Rawit Merah Tk. Petani,2022,November,"14,55%"
35,Jawa Timur,Cabai Rawit Merah Tk. Petani,2022,November,"30,92%"
61,Kalimantan Barat,Cabai Rawit Merah Tk. Petani,2022,November,
63,Kalimantan Selatan,Cabai Rawit Merah Tk. Petani,2022,November,"16,35%"
62,Kalimantan Tengah,Cabai Rawit Merah Tk. Petani,2022,November,
64,Kalimantan Timur,Cabai Rawit Merah Tk. Petani,2022,November,
18,Lampung,Cabai Rawit Merah Tk. Petani,2022,November,
52,Nusa Tenggara Barat,Cabai Rawit Merah Tk. Petani,2022,November,"24,86%"
53,Nusa Tenggara Timur,Cabai Rawit Merah Tk. Petani,2022,November,
14,Riau,Cabai Rawit Merah Tk. Petani,2022,November,
76,Sulawesi Barat,Cabai Rawit Merah Tk. Petani,2022,November,
73,Sulawesi Selatan,Cabai Rawit Merah Tk. Petani,2022,November,"21,89%"
72,Sulawesi Tengah,Cabai Rawit Merah Tk. Petani,2022,November,"25,64%"
74,Sulawesi Tenggara,Cabai Rawit Merah Tk. Petani,2022,November,
71,Sulawesi Utara,Cabai Rawit Merah Tk. Petani,2022,November,"16,44%"
13,Sumatera Barat,Cabai Rawit Merah Tk. Petani,2022,November,
16,Sumatera Selatan,Cabai Rawit Merah Tk. Petani,2022,November,
12,Sumatera Utara,Cabai Rawit Merah Tk. Petani,2022,November,
11,Aceh,Cabai Rawit Merah Tk. Petani,2022,Desember,
51,Bali,Cabai Rawit Merah Tk. Petani,2022,Desember,"31,14%"
36,Banten,Cabai Rawit Merah Tk. Petani,2022,Desember,
17,Bengkulu,Cabai Rawit Merah Tk. Petani,2022,Desember,
34,D.I Yogyakarta,Cabai Rawit Merah Tk. Petani,2022,Desember,"14,21%"
75,Gorontalo,Cabai Rawit Merah Tk. Petani,2022,Desember,
15,Jambi,Cabai Rawit Merah Tk. Petani,2022,Desember,"16,65%"
32,Jawa Barat,Cabai Rawit Merah Tk. Petani,2022,Desember,"13,93%"
33,Jawa Tengah,Cabai Rawit Merah Tk. Petani,2022,Desember,"15,63%"
35,Jawa Timur,Cabai Rawit Merah Tk. Petani,2022,Desember,"35,61%"
61,Kalimantan Barat,Cabai Rawit Merah Tk. Petani,2022,Desember,
63,Kalimantan Selatan,Cabai Rawit Merah Tk. Petani,2022,Desember,"20,49%"
62,Kalimantan Tengah,Cabai Rawit Merah Tk. Petani,2022,Desember,
64,Kalimantan Timur,Cabai Rawit Merah Tk. Petani,2022,Desember,
18,Lampung,Cabai Rawit Merah Tk. Petani,2022,Desember,
52,Nusa Tenggara Barat,Cabai Rawit Merah Tk. Petani,2022,Desember,"30,30%"
53,Nusa Tenggara Timur,Cabai Rawit Merah Tk. Petani,2022,Desember,"11,11%"
14,Riau,Cabai Rawit Merah Tk. Petani,2022,Desember,
76,Sulawesi Barat,Cabai Rawit Merah Tk. Petani,2022,Desember,
73,Sulawesi Selatan,Cabai Rawit Merah Tk. Petani,2022,Desember,"16,62%"
72,Sulawesi Tengah,Cabai Rawit Merah Tk. Petani,2022,Desember,"13,05%"
74,Sulawesi Tenggara,Cabai Rawit Merah Tk. Petani,2022,Desember,
71,Sulawesi Utara,Cabai Rawit Merah Tk. Petani,2022,Desember,"11,57%"
13,Sumatera Barat,Cabai Rawit Merah Tk. Petani,2022,Desember,
16,Sumatera Selatan,Cabai Rawit Merah Tk. Petani,2022,Desember,
12,Sumatera Utara,Cabai Rawit Merah Tk. Petani,2022,Desember,
11,Aceh,Sapi Hidup,2022,Januari,"6,95%"
51,Bali,Sapi Hidup,2022,Januari,"4,13%"
36,Banten,Sapi Hidup,2022,Januari,"4,10%"
17,Bengkulu,Sapi Hidup,2022,Januari,"8,49%"
34,D.I Yogyakarta,Sapi Hidup,2022,Januari,"0,99%"
75,Gorontalo,Sapi Hidup,2022,Januari,"9,20%"
15,Jambi,Sapi Hidup,2022,Januari,"21,78%"
32,Jawa Barat,Sapi Hidup,2022,Januari,"8,90%"
33,Jawa Tengah,Sapi Hidup,2022,Januari,"7,00%"
35,Jawa Timur,Sapi Hidup,2022,Januari,"12,01%"
61,Kalimantan Barat,Sapi Hidup,2022,Januari,
63,Kalimantan Selatan,Sapi Hidup,2022,Januari,
62,Kalimantan Tengah,Sapi Hidup,2022,Januari,
64,Kalimantan Timur,Sapi Hidup,2022,Januari,
18,Lampung,Sapi Hidup,2022,Januari,"8,15%"
52,Nusa Tenggara Barat,Sapi Hidup,2022,Januari,"19,85%"
53,Nusa Tenggara Timur,Sapi Hidup,2022,Januari,"26,71%"
14,Riau,Sapi Hidup,2022,Januari,"24,42%"
76,Sulawesi Barat,Sapi Hidup,2022,Januari,
73,Sulawesi Selatan,Sapi Hidup,2022,Januari,"13,68%"
72,Sulawesi Tengah,Sapi Hidup,2022,Januari,"12,44%"
74,Sulawesi Tenggara,Sapi Hidup,2022,Januari,"7,98%"
71,Sulawesi Utara,Sapi Hidup,2022,Januari,
13,Sumatera Barat,Sapi Hidup,2022,Januari,"16,79%"
16,Sumatera Selatan,Sapi Hidup,2022,Januari,"9,28%"
12,Sumatera Utara,Sapi Hidup,2022,Januari,"13,74%"
11,Aceh,Sapi Hidup,2022,Februari,"5,99%"
51,Bali,Sapi Hidup,2022,Februari,"2,50%"
36,Banten,Sapi Hidup,2022,Februari,"2,86%"
17,Bengkulu,Sapi Hidup,2022,Februari,
34,D.I Yogyakarta,Sapi Hidup,2022,Februari,
75,Gorontalo,Sapi Hidup,2022,Februari,
15,Jambi,Sapi Hidup,2022,Februari,"20,96%"
32,Jawa Barat,Sapi Hidup,2022,Februari,"7,74%"
33,Jawa Tengah,Sapi Hidup,2022,Februari,"6,84%"
35,Jawa Timur,Sapi Hidup,2022,Februari,"13,00%"
61,Kalimantan Barat,Sapi Hidup,2022,Februari,
63,Kalimantan Selatan,Sapi Hidup,2022,Februari,
62,Kalimantan Tengah,Sapi Hidup,2022,Februari,
64,Kalimantan Timur,Sapi Hidup,2022,Februari,
18,Lampung,Sapi Hidup,2022,Februari,"3,64%"
52,Nusa Tenggara Barat,Sapi Hidup,2022,Februari,"12,25%"
53,Nusa Tenggara Timur,Sapi Hidup,2022,Februari,"32,11%"
14,Riau,Sapi Hidup,2022,Februari,
76,Sulawesi Barat,Sapi Hidup,2022,Februari,
73,Sulawesi Selatan,Sapi Hidup,2022,Februari,"16,01%"
72,Sulawesi Tengah,Sapi Hidup,2022,Februari,
74,Sulawesi Tenggara,Sapi Hidup,2022,Februari,
71,Sulawesi Utara,Sapi Hidup,2022,Februari,
13,Sumatera Barat,Sapi Hidup,2022,Februari,"15,44%"
16,Sumatera Selatan,Sapi Hidup,2022,Februari,"6,56%"
12,Sumatera Utara,Sapi Hidup,2022,Februari,"14,50%"
11,Aceh,Sapi Hidup,2022,Maret,"5,85%"
51,Bali,Sapi Hidup,2022,Maret,"3,28%"
36,Banten,Sapi Hidup,2022,Maret,"3,12%"
17,Bengkulu,Sapi Hidup,2022,Maret,
34,D.I Yogyakarta,Sapi Hidup,2022,Maret,
75,Gorontalo,Sapi Hidup,2022,Maret,
15,Jambi,Sapi Hidup,2022,Maret,"22,00%"
32,Jawa Barat,Sapi Hidup,2022,Maret,"7,98%"
33,Jawa Tengah,Sapi Hidup,2022,Maret,"7,17%"
35,Jawa Timur,Sapi Hidup,2022,Maret,"11,47%"
61,Kalimantan Barat,Sapi Hidup,2022,Maret,
63,Kalimantan Selatan,Sapi Hidup,2022,Maret,
62,Kalimantan Tengah,Sapi Hidup,2022,Maret,
64,Kalimantan Timur,Sapi Hidup,2022,Maret,
18,Lampung,Sapi Hidup,2022,Maret,"9,44%"
52,Nusa Tenggara Barat,Sapi Hidup,2022,Maret,"11,88%"
53,Nusa Tenggara Timur,Sapi Hidup,2022,Maret,"33,17%"
14,Riau,Sapi Hidup,2022,Maret,
76,Sulawesi Barat,Sapi Hidup,2022,Maret,
73,Sulawesi Selatan,Sapi Hidup,2022,Maret,"14,75%"
72,Sulawesi Tengah,Sapi Hidup,2022,Maret,
74,Sulawesi Tenggara,Sapi Hidup,2022,Maret,
71,Sulawesi Utara,Sapi Hidup,2022,Maret,
13,Sumatera Barat,Sapi Hidup,2022,Maret,"15,17%"
16,Sumatera Selatan,Sapi Hidup,2022,Maret,"9,64%"
12,Sumatera Utara,Sapi Hidup,2022,Maret,"15,09%"
11,Aceh,Sapi Hidup,2022,April,"8,76%"
51,Bali,Sapi Hidup,2022,April,"3,87%"
36,Banten,Sapi Hidup,2022,April,"6,58%"
17,Bengkulu,Sapi Hidup,2022,April,
34,D.I Yogyakarta,Sapi Hidup,2022,April,
75,Gorontalo,Sapi Hidup,2022,April,
15,Jambi,Sapi Hidup,2022,April,"23,12%"
32,Jawa Barat,Sapi Hidup,2022,April,"7,61%"
33,Jawa Tengah,Sapi Hidup,2022,April,"6,96%"
35,Jawa Timur,Sapi Hidup,2022,April,"6,80%"
61,Kalimantan Barat,Sapi Hidup,2022,April,
63,Kalimantan Selatan,Sapi Hidup,2022,April,
62,Kalimantan Tengah,Sapi Hidup,2022,April,
64,Kalimantan Timur,Sapi Hidup,2022,April,
18,Lampung,Sapi Hidup,2022,April,"4,95%"
52,Nusa Tenggara Barat,Sapi Hidup,2022,April,"10,99%"
53,Nusa Tenggara Timur,Sapi Hidup,2022,April,"9,78%"
14,Riau,Sapi Hidup,2022,April,
76,Sulawesi Barat,Sapi Hidup,2022,April,
73,Sulawesi Selatan,Sapi Hidup,2022,April,"11,70%"
72,Sulawesi Tengah,Sapi Hidup,2022,April,
74,Sulawesi Tenggara,Sapi Hidup,2022,April,
71,Sulawesi Utara,Sapi Hidup,2022,April,
13,Sumatera Barat,Sapi Hidup,2022,April,"14,97%"
16,Sumatera Selatan,Sapi Hidup,2022,April,"9,79%"
12,Sumatera Utara,Sapi Hidup,2022,April,"16,09%"
11,Aceh,Sapi Hidup,2022,Mei,"7,50%"
51,Bali,Sapi Hidup,2022,Mei,"1,25%"
36,Banten,Sapi Hidup,2022,Mei,"4,60%"
17,Bengkulu,Sapi Hidup,2022,Mei,
34,D.I Yogyakarta,Sapi Hidup,2022,Mei,"4,31%"
75,Gorontalo,Sapi Hidup,2022,Mei,
15,Jambi,Sapi Hidup,2022,Mei,"19,19%"
32,Jawa Barat,Sapi Hidup,2022,Mei,"6,76%"
33,Jawa Tengah,Sapi Hidup,2022,Mei,"7,60%"
35,Jawa Timur,Sapi Hidup,2022,Mei,"6,86%"
61,Kalimantan Barat,Sapi Hidup,2022,Mei,
63,Kalimantan Selatan,Sapi Hidup,2022,Mei,
62,Kalimantan Tengah,Sapi Hidup,2022,Mei,
64,Kalimantan Timur,Sapi Hidup,2022,Mei,
18,Lampung,Sapi Hidup,2022,Mei,"9,16%"
52,Nusa Tenggara Barat,Sapi Hidup,2022,Mei,"8,41%"
53,Nusa Tenggara Timur,Sapi Hidup,2022,Mei,"9,54%"
14,Riau,Sapi Hidup,2022,Mei,
76,Sulawesi Barat,Sapi Hidup,2022,Mei,
73,Sulawesi Selatan,Sapi Hidup,2022,Mei,"9,47%"
72,Sulawesi Tengah,Sapi Hidup,2022,Mei,"11,36%"
74,Sulawesi Tenggara,Sapi Hidup,2022,Mei,"9,32%"
71,Sulawesi Utara,Sapi Hidup,2022,Mei,
13,Sumatera Barat,Sapi Hidup,2022,Mei,"14,77%"
16,Sumatera Selatan,Sapi Hidup,2022,Mei,"9,44%"
12,Sumatera Utara,Sapi Hidup,2022,Mei,"15,78%"
11,Aceh,Sapi Hidup,2022,Juni,"5,70%"
51,Bali,Sapi Hidup,2022,Juni,"0,00%"
36,Banten,Sapi Hidup,2022,Juni,"4,56%"
17,Bengkulu,Sapi Hidup,2022,Juni,
34,D.I Yogyakarta,Sapi Hidup,2022,Juni,"2,21%"
75,Gorontalo,Sapi Hidup,2022,Juni,
15,Jambi,Sapi Hidup,2022,Juni,"19,85%"
32,Jawa Barat,Sapi Hidup,2022,Juni,"7,41%"
33,Jawa Tengah,Sapi Hidup,2022,Juni,"7,57%"
35,Jawa Timur,Sapi Hidup,2022,Juni,"7,36%"
61,Kalimantan Barat,Sapi Hidup,2022,Juni,
63,Kalimantan Selatan,Sapi Hidup,2022,Juni,
62,Kalimantan Tengah,Sapi Hidup,2022,Juni,
64,Kalimantan Timur,Sapi Hidup,2022,Juni,
18,Lampung,Sapi Hidup,2022,Juni,"9,43%"
52,Nusa Tenggara Barat,Sapi Hidup,2022,Juni,"4,57%"
53,Nusa Tenggara Timur,Sapi Hidup,2022,Juni,"6,07%"
14,Riau,Sapi Hidup,2022,Juni,
76,Sulawesi Barat,Sapi Hidup,2022,Juni,
73,Sulawesi Selatan,Sapi Hidup,2022,Juni,"8,78%"
72,Sulawesi Tengah,Sapi Hidup,2022,Juni,
74,Sulawesi Tenggara,Sapi Hidup,2022,Juni,"0,00%"
71,Sulawesi Utara,Sapi Hidup,2022,Juni,
13,Sumatera Barat,Sapi Hidup,2022,Juni,"14,85%"
16,Sumatera Selatan,Sapi Hidup,2022,Juni,"10,91%"
12,Sumatera Utara,Sapi Hidup,2022,Juni,"15,59%"
11,Aceh,Sapi Hidup,2022,Juli,"7,74%"
51,Bali,Sapi Hidup,2022,Juli,"2,40%"
36,Banten,Sapi Hidup,2022,Juli,"2,81%"
17,Bengkulu,Sapi Hidup,2022,Juli,
34,D.I Yogyakarta,Sapi Hidup,2022,Juli,
75,Gorontalo,Sapi Hidup,2022,Juli,
15,Jambi,Sapi Hidup,2022,Juli,"19,66%"
32,Jawa Barat,Sapi Hidup,2022,Juli,"5,07%"
33,Jawa Tengah,Sapi Hidup,2022,Juli,"10,76%"
35,Jawa Timur,Sapi Hidup,2022,Juli,"7,65%"
61,Kalimantan Barat,Sapi Hidup,2022,Juli,
63,Kalimantan Selatan,Sapi Hidup,2022,Juli,
62,Kalimantan Tengah,Sapi Hidup,2022,Juli,
64,Kalimantan Timur,Sapi Hidup,2022,Juli,
18,Lampung,Sapi Hidup,2022,Juli,"7,21%"
52,Nusa Tenggara Barat,Sapi Hidup,2022,Juli,"4,24%"
53,Nusa Tenggara Timur,Sapi Hidup,2022,Juli,"5,96%"
14,Riau,Sapi Hidup,2022,Juli,
76,Sulawesi Barat,Sapi Hidup,2022,Juli,
73,Sulawesi Selatan,Sapi Hidup,2022,Juli,"8,09%"
72,Sulawesi Tengah,Sapi Hidup,2022,Juli,
74,Sulawesi Tenggara,Sapi Hidup,2022,Juli,
71,Sulawesi Utara,Sapi Hidup,2022,Juli,
13,Sumatera Barat,Sapi Hidup,2022,Juli,"12,14%"
